Id,Module,Label,Path
TUITestsHelper.UITestElement,TUITestsHelper,UITestElement,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UITestsHelper/Impl/UITestElement.swift
TProto.Travel_App_Backend_Api_Maprecommendations_V1_MapObjectsSourceTypeExt0,TProto,Travel_App_Backend_Api_Maprecommendations_V1_MapObjectsSourceTypeExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/maprecommendations_v1_map_recommendations.pb.swift
TPayments.PaymentKitAuthExchangerAdapter,TPayments,PaymentKitAuthExchangerAdapter,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Payments/Impl/PaymentKitAuthExchangerAdapter.swift
TUIComponents.PlainButton_Preview,TUIComponents,PlainButton_Preview,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/PlainButton/PlainButton.swift
TGallery.GalleryGridView_Previews,TGallery,GalleryGridView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Gallery/Impl/Views/GalleryGridView.swift
Travel.DivProFullScreenModalView,Travel,DivProFullScreenModalView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/DivPro/DivProFullScreenModalView.swift
TProto.Travel_App_Backend_Api_Serverconfig_V1_WeekendConfig,TProto,Travel_App_Backend_Api_Serverconfig_V1_WeekendConfig,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/serverconfig_v1_server_config.pb.swift
TNavigation.NavigationStateExt2,TNavigation,NavigationStateExt2,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Navigation/Impl/NavigationState.swift
TTrips.TripsListView,TTrips,TripsListView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripsList/View/TripsList/TripsListView.swift
TProto.Travel_App_Backend_Api_Urlparser_V1_FallbackAction,TProto,Travel_App_Backend_Api_Urlparser_V1_FallbackAction,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/urlparser_v1_screen.pb.swift
TTravelMapAPI.Place,TTravelMapAPI,Place,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/TravelMap/API/Place/Place/Place.swift
TProto.Travel_App_Backend_Api_Serverconfig_V1_DivKitConfig,TProto,Travel_App_Backend_Api_Serverconfig_V1_DivKitConfig,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/serverconfig_v1_server_config.pb.swift
TProto.Travel_App_Backend_Api_Hotelscommon_V1_ImageSize,TProto,Travel_App_Backend_Api_Hotelscommon_V1_ImageSize,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotelscommon_v1_common.pb.swift
TCheckout.LegalInfoSheetViewExt0.Model,TCheckout,LegalInfoSheetViewExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Checkout/Impl/HotelInfo/Models/LegalInfoSheetView+Model.swift
TTripSummary.PermissionStoryImageContentViewExt0,TTripSummary,PermissionStoryImageContentViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/TripSummary/Impl/Stories/PermissionsStory/ContentView/Image/PermissionStoryImageContentView.swift
TNewLoyaltyProgram.FAQView,TNewLoyaltyProgram,FAQView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/NewLoyaltyProgram/Impl/Views/FAQ/FAQView.swift
TProto.Travel_App_Backend_Api_Travelers_V1_DeleteBonusCardReqExt0,TProto,Travel_App_Backend_Api_Travelers_V1_DeleteBonusCardReqExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/travelers_v1_travelers_api.pb.swift
TProto.Travel_App_Backend_Api_Promo_V1_PromoCampaign1.LoadingScreen,TProto,Travel_App_Backend_Api_Promo_V1_PromoCampaign1.LoadingScreen,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/promo_v1_campaign1.pb.swift
TProto.Travel_App_Backend_Api_Hotelorder_V1_CancelOrderReq,TProto,Travel_App_Backend_Api_Hotelorder_V1_CancelOrderReq,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotelorder_v1_hotel_order_api.pb.swift
TravelUITests.UITestCaseExt1,TravelUITests,UITestCaseExt1,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/UITests/UITestCase.swift
TTravelMap.SearchView,TTravelMap,SearchView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/TravelMap/Impl/Search/SearchView.swift
TProto.Travel_App_Backend_Api_Hotels_V1_Keyphrasematch.Fragments,TProto,Travel_App_Backend_Api_Hotels_V1_Keyphrasematch.Fragments,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_reviews.pb.swift
TProto.Travel_App_Backend_Api_Trains_V1_SearchWebViewRspExt0,TProto,Travel_App_Backend_Api_Trains_V1_SearchWebViewRspExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trains_v1_trains.pb.swift
TProto.Travel_App_Backend_Api_Trips_V1_TrainWidgetExt0._StorageClass,TProto,Travel_App_Backend_Api_Trips_V1_TrainWidgetExt0._StorageClass,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trips_v1_widget.pb.swift
TTrips.BingoCurveExt0,TTrips,BingoCurveExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/View/SeasideResort/Bingo/BingoSheet/View/BingoCardView.swift
TProto.Travel_App_Backend_Api_Urlparser_V1_FreeAnalyticsParamExt0,TProto,Travel_App_Backend_Api_Urlparser_V1_FreeAnalyticsParamExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/urlparser_v1_screen.pb.swift
TFormatters.DateFormatters.FormatterConfiguration,TFormatters,DateFormatters.FormatterConfiguration,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Formatters/Impl/DateFormatters.swift
TProto.Travel_App_Backend_Api_Trips_V1_HotelPhoneNumberExt0,TProto,Travel_App_Backend_Api_Trips_V1_HotelPhoneNumberExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trips_v1_widget.pb.swift
TCalendar.FlatCalendarViewExt0,TCalendar,FlatCalendarViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Calendar/Impl/Views/FlatCalendar/FlatCalendarView.swift
TProto.Travel_App_Backend_Api_Aviaprice_V1_PriceItemExt0,TProto,Travel_App_Backend_Api_Aviaprice_V1_PriceItemExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/aviaprice_v1_avia_price_api.pb.swift
TProto.Travel_App_Backend_Api_Trips_V1_BusPoint,TProto,Travel_App_Backend_Api_Trips_V1_BusPoint,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trips_v1_widget.pb.swift
THotelDetailsMap.RoutesView_Preview,THotelDetailsMap,RoutesView_Preview,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/Routes/View/RoutesView.swift
Travel.HotelBenefitsViewExt0.Model,Travel,HotelBenefitsViewExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/HotelDetails/Views/HotelDetails/HotelBenefitsView+Model.swift
TTripSummary.UserActivitiesReaderExt0,TTripSummary,UserActivitiesReaderExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/TripSummary/Impl/Activities/Reader/UserActivityReader+Photos.swift
Travel.RootNavigationState.Screen,Travel,RootNavigationState.Screen,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/RootNavigation/RootNavigationState.swift
TProto.Travel_App_Backend_Api_Hotels_V1_FilterParamsExt0,TProto,Travel_App_Backend_Api_Hotels_V1_FilterParamsExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_hotels.pb.swift
TTrips.TripGuideModel,TTrips,TripGuideModel,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/Store/TripGuide/TripGuideModel.swift
TProto.Travel_App_Backend_Api_Weekend_V1_SuggestGroup,TProto,Travel_App_Backend_Api_Weekend_V1_SuggestGroup,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/weekend_v1_weekend.pb.swift
TravelUnitTests.HotelsFiltersStateMachineTests,TravelUnitTests,HotelsFiltersStateMachineTests,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/UnitTests/TestCases/Filters/HotelsFiltersStateMachineTests.swift
TTripSummaryAPI.TripSummaryNumericStoryModel,TTripSummaryAPI,TripSummaryNumericStoryModel,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/TripSummary/API/Stories/TripSummaryNumericStoryModel.swift
TTrips.SeasideResortViewExt0.Layout,TTrips,SeasideResortViewExt0.Layout,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/View/SeasideResort/SeasideResortView.swift
THotelDetailsMap.HotelMapStateMachineExt0.CompilationNavigationState,THotelDetailsMap,HotelMapStateMachineExt0.CompilationNavigationState,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/HotelMap/Store/HotelMapCompilationNavigationState.swift
Travel.AviaCompaniesFilterModel.AllAviaCompaniesOption,Travel,AviaCompaniesFilterModel.AllAviaCompaniesOption,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Filters/Avia/Models/AviaCompaniesFilterModel.swift
THotelDetailsMap.CompilationListBridgesView_Previews,THotelDetailsMap,CompilationListBridgesView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/CompilationList/View/Items/Bridge/CompilationListBridgesView.swift
TUIComponents.SystemActivityIndicator,TUIComponents,SystemActivityIndicator,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/ActivityIndicator/SystemActivityIndicator.swift
TProto.Travel_App_Backend_Api_Travelers_V1_CreatePassengerRsp,TProto,Travel_App_Backend_Api_Travelers_V1_CreatePassengerRsp,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/travelers_v1_travelers_api.pb.swift
THotelCollectionsMap.HotelCollectionsMapControlsViewExt0.Actions,THotelCollectionsMap,HotelCollectionsMapControlsViewExt0.Actions,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelCollectionsMap/Impl/Subviews/HotelCollectionsMapControlsViewModel.swift
NotificationsInContextUnitTests.NotificationsPermissionScreenWithImageTests,NotificationsInContextUnitTests,NotificationsPermissionScreenWithImageTests,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/NotificationsInContext/UnitTests/NotificationsPermissionScreenWithImageTests.swift
TAppConfig.CustomHostEffectHandler,TAppConfig,CustomHostEffectHandler,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/AppConfig/Impl/CustomHost/CustomHostEffectHandler.swift
TAdjust.AdjustEventExt0,TAdjust,AdjustEventExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Adjust/Impl/AdjustEvent.swift
TUtils.IdentifiedArrayExt0,TUtils,IdentifiedArrayExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Utils/Impl/IdentifiedArray+appendSequence.swift
Travel.HotelReviewsHorizontalCarouselView,Travel,HotelReviewsHorizontalCarouselView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/HotelDetails/Views/Reviews/HotelReviewsHorizontalCarouselView.swift
TProto.Travel_App_Backend_Api_Travelers_V1_PassengerGroups,TProto,Travel_App_Backend_Api_Travelers_V1_PassengerGroups,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/travelers_v1_travelers.pb.swift
Travel.NoFavoritesViewExt0,Travel,NoFavoritesViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Favorites/Views/NoFavoritesView+Model.swift
TProto.Travel_App_Backend_Api_Maprecommendations_V1_GetObjectsOnMapRequestExt0._StorageClass,TProto,Travel_App_Backend_Api_Maprecommendations_V1_GetObjectsOnMapRequestExt0._StorageClass,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/maprecommendations_v1_map_recommendations_api.pb.swift
THelpCenter.HelpCenterView_Previews,THelpCenter,HelpCenterView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HelpCenter/Impl/HelpCenterMain/Views/HelpCenter/HelpCenterView.swift
TProto.Travel_App_Backend_Api_Hotels_V1_AddReviewReq,TProto,Travel_App_Backend_Api_Hotels_V1_AddReviewReq,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_reviews.pb.swift
Travel.SerpMapControlsView,Travel,SerpMapControlsView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/HotelMap/SerpMapControlsView.swift
TProto.Google_Rpc_BadRequest.FieldViolation,TProto,Google_Rpc_BadRequest.FieldViolation,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/google/errors/error_details.pb.swift
Travel.DeeplinkWaitingStateMachineExt1,Travel,DeeplinkWaitingStateMachineExt1,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Deeplinking/View/WaitingView/DeeplinkWaitingStateMachine.swift
TWebView.StubPortalJSMessageHandler,TWebView,StubPortalJSMessageHandler,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/WebView/Impl/PortalJSMessageHandler.swift
TCheckoutAPI.CheckoutLegalModel,TCheckoutAPI,CheckoutLegalModel,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Checkout/API/Models/Submodels/CheckoutLegalModel.swift
THotelDetailsMap.PlaceDetailsContainer,THotelDetailsMap,PlaceDetailsContainer,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/PlaceDetails/PlaceDetailsContainer.swift
Lab.RootCoordinator,Lab,RootCoordinator,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Lab/Impl/Navigation/RootCoordinator.swift
TMapKit.SearchMapControl,TMapKit,SearchMapControl,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/MapKit/Impl/MapView/Controls/SearchMapControl.swift
TProto.Travel_App_Backend_Api_Hotels_V1_UploadImageReqExt0,TProto,Travel_App_Backend_Api_Hotels_V1_UploadImageReqExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_reviews.pb.swift
TInputs.CityQuickInputsEffectHandlerExt0,TInputs,CityQuickInputsEffectHandlerExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Inputs/Impl/Views/CityQuickInputs/CityQuickInputsEffectHandler+fixture.swift
TFeatureFlags.RemotePredefinedValueProvider,TFeatureFlags,RemotePredefinedValueProvider,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/FeatureFlags/Impl/RemotePredefinedValueProvider.swift
Travel.ProfileCellView,Travel,ProfileCellView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Profile/Views/ProfileCellView.swift
Travel.HotelSerpSkeleton_Previews,Travel,HotelSerpSkeleton_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/ReusableUI/SerpSkeletons/HotelSerpSkeleton.swift
TProto.Travel_App_Backend_Api_Commonorder_V1_GetExpectedActionReqExt0,TProto,Travel_App_Backend_Api_Commonorder_V1_GetExpectedActionReqExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/commonorder_v1_order.pb.swift
TravelUITests.ReviewToHotelScreen,TravelUITests,ReviewToHotelScreen,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/UITests/Screens/ReviewToHotelScreen.swift
TProto.Travel_App_Backend_Api_Commonorder_V1_PaymentExt0,TProto,Travel_App_Backend_Api_Commonorder_V1_PaymentExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/commonorder_v1_order.pb.swift
TInputs.TravelFlowExt0,TInputs,TravelFlowExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Inputs/Impl/Models/TravelFlow.swift
THotelDetailsMap.PlacesListSkeleton,THotelDetailsMap,PlacesListSkeleton,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/CompilationList/View/Skeleton/PlacesListSkeleton/PlacesListSkeleton.swift
TUtils.UIWindowSceneExt0,TUtils,UIWindowSceneExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Utils/Impl/UIWindowScene+Current.swift
TAviaSnippet.AviaSnippetExt0,TAviaSnippet,AviaSnippetExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/AviaSnippet/Impl/Models/AviaSnippet+fixture.swift
THelpCenter.HelpCenterServiceExt0,THelpCenter,HelpCenterServiceExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HelpCenter/Impl/HelpCenterMain/Services/HelpCenterService.swift
FiltersUnitTests.FilterPanelEffectHandlerTests,FiltersUnitTests,FilterPanelEffectHandlerTests,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Filters/UnitTests/Units/FilterPanelEffectHandlerTests.swift
TProto.Travel_App_Backend_Api_Hotels_V1_FilterBatch,TProto,Travel_App_Backend_Api_Hotels_V1_FilterBatch,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_hotels.pb.swift
THotelDetailsMap.CompilationPlaceSkeleton,THotelDetailsMap,CompilationPlaceSkeleton,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/CompilationList/View/Skeleton/CompilationPlaceSkeleton/CompilationPlaceSkeleton.swift
THotelDetailsMap.WorkingScheduleView_Previews.PreviewModifier,THotelDetailsMap,WorkingScheduleView_Previews.PreviewModifier,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/WorkingSchedule/Views/WorkingScheduleView+Preview.swift
TProto.Travel_App_Backend_Api_Personalization_V1_HotelsSearchShortcutExt0,TProto,Travel_App_Backend_Api_Personalization_V1_HotelsSearchShortcutExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/personalization_v1_personalization.pb.swift
TTripSummary.WidgetContainerExt0,TTripSummary,WidgetContainerExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/TripSummary/Impl/Widget/View/WidgetContainer.swift
TProto.Travel_App_Backend_Api_Commonorder_V1_GetExpectedActionRsp.ShowWebview,TProto,Travel_App_Backend_Api_Commonorder_V1_GetExpectedActionRsp.ShowWebview,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/commonorder_v1_order.pb.swift
TProto.Travel_App_Backend_Api_Weekend_V1_RoutesInitSearchRequestExt0,TProto,Travel_App_Backend_Api_Weekend_V1_RoutesInitSearchRequestExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/weekend_v1_weekend_api.pb.swift
TProto.Travel_App_Backend_Api_Hotels_V1_RedirectInfoExt0,TProto,Travel_App_Backend_Api_Hotels_V1_RedirectInfoExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_offers.pb.swift
TProto.Travel_App_Backend_Api_Hotels_V1_GetHotelOfferReqExt0,TProto,Travel_App_Backend_Api_Hotels_V1_GetHotelOfferReqExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_hotels_api.pb.swift
TInputs.AviaSuggestType,TInputs,AviaSuggestType,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Inputs/Impl/Models/AviaSuggestModel.swift
TProto.Travel_App_Backend_Api_Avia_V1_SearchFiltersRsp,TProto,Travel_App_Backend_Api_Avia_V1_SearchFiltersRsp,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/avia_v1_avia.pb.swift
TProto.Travel_App_Backend_Api_Hotels_V1_GetReviewsReqExt0,TProto,Travel_App_Backend_Api_Hotels_V1_GetReviewsReqExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_reviews.pb.swift
TProto.Travel_App_Backend_Api_Trips_V1_UpdateSummaryStoryResponseExt0,TProto,Travel_App_Backend_Api_Trips_V1_UpdateSummaryStoryResponseExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trips_v1_trips_api.pb.swift
Travel.CookieObserverExt0,Travel,CookieObserverExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/CrowdAuthorisation/CookieObserver.swift
TCheckout.SplitPaymentDetailsView,TCheckout,SplitPaymentDetailsView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Checkout/Impl/PaymentDetails/Views/SplitPaymentDetailsView.swift
CheckoutUnitTests.EmailSubscriptionTests,CheckoutUnitTests,EmailSubscriptionTests,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Checkout/UnitTests/Sources/TestCases/EmailSubscriptionTests.swift
TUIComponents.HotelPriceViewExt0,TUIComponents,HotelPriceViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/HotelSnippet/Views/HotelPriceView.swift
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewTextBlockExt0,TProto,Travel_App_Backend_Api_Urlparser_V1_ModalViewTextBlockExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/urlparser_v1_screen.pb.swift
MapKitUnitTests.CameraPositionTests,MapKitUnitTests,CameraPositionTests,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/MapKit/UnitTests/CameraPositionTests.swift
TTripSummary.MockStorySaver,TTripSummary,MockStorySaver,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/TripSummary/Impl/Common/StorySaver/StorySaving.swift
THotelDetailsMap.PanoramaView_Previews,THotelDetailsMap,PanoramaView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/Panorama/PanoramaView.swift
TUIComponents.IconTextBadgeViewExt0,TUIComponents,IconTextBadgeViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/TextBadges/IconTextBadgeView.swift
TAviaSnippet.AviaCompanySnippetInfo,TAviaSnippet,AviaCompanySnippetInfo,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/AviaSnippet/Impl/Views/AviaCompaniesView.swift
TProto.Travel_App_Backend_Api_Weekend_V1_OtherRoutesExt0,TProto,Travel_App_Backend_Api_Weekend_V1_OtherRoutesExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/weekend_v1_route.pb.swift
TProto.Travel_App_Backend_Api_Avia_V1_SuggestFieldTypeExt0,TProto,Travel_App_Backend_Api_Avia_V1_SuggestFieldTypeExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/avia_v1_avia.pb.swift
TUIUtils.ViewExt1,TUIUtils,ViewExt1,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIUtils/Impl/View+bottomFloating.swift
TProto.Travel_App_Backend_Api_Trips_V1_AviaOfflineCheckInExt0,TProto,Travel_App_Backend_Api_Trips_V1_AviaOfflineCheckInExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trips_v1_widget.pb.swift
