Source,Target,Type
Travel.HotelCollectionView,TUIComponents.HotelSnippetView,directed
Travel.HotelCollectionView,TUIComponents.PlainButton,directed
Travel.HotelCollectionView,TAnalytics.CollectionsPayload,directed
Travel.HotelCollectionView,TUIComponents.InaccessibleContentPlaceholder,directed
Travel.HotelCollectionView,TInputs.HotelsInputsStateMachine,directed
Travel.HotelCollectionView,Travel.HotelCollectionViewExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_DepositInfoPrice,TProto.Travel_App_Backend_Api_Hotels_V1_DepositInfoPriceExt0,directed
THotelDetailsMap.CompilationListStateMachineExt0.Action,TUIComponents.InaccessibleContentPlaceholder,directed
THotelDetailsMap.CompilationListStateMachineExt0.Action,THotelDetailsMap.CompilationListView,directed
THotelDetailsMap.CompilationListStateMachineExt0.Action,TUIComponents.ContextErrorView,directed
THotelDetailsMap.CompilationListStateMachineExt0.Action,THotelDetailsMapAPI.Compilation,directed
THotelDetailsMap.CompilationListStateMachineExt0.Action,THotelDetailsMap.PlaceOpenModel,directed
Travel.FavoritesCategoriesService,TSnackbar.SnackbarStateMachine,directed
Travel.FavoritesCategoriesService,Travel.FavoritesCategoriesStateMachine,directed
Travel.FavoritesCategoriesService,TAnywhere.Proto,directed
Travel.FavoritesCategoriesService,TLocalization.TLocalizationStrings,directed
Travel.FavoritesCategoriesService,THotelCore.HotelId,directed
Travel.FavoritesCategoriesService,TFavoritesCore.FavoriteHotelsStateMachine,directed
Travel.FavoritesCategoriesService,TNetwork.URLRequestFactory,directed
Travel.FavoritesCategoriesService,TSnackbar.SnackbarButton,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_HotelsSearchResultsMap,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_MarketingLandingWebView,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_HotelDeferredPayment,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0._StorageClass,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalView,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_Trips,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_SupportChat,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_Screen,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_HotelsSearchResults,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_HotelDetails,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_PlusHome,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_NotificationSettings,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_TrainsWebView,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_DivPro,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_ListHotelsRequest,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_Favorites,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_AviaSearchResults,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_FavoriteHotels,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_Home,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_HotelCheckout,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_Profile,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_SharedFavoriteHotels,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ScreenExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_HotelOffers,directed
TProto.Travel_App_Backend_Api_Hotelscommon_V1_LoyaltyNotificationTooltipForecastExt0,TProto.Travel_App_Backend_Api_Hotelscommon_V1_LoyaltyNotificationTooltipForecast,directed
TInputs.AviaSuggestInputViewExt0.ViewModel,TInputs.AviaFocusedInputStateMachine,directed
TInputs.AviaSuggestInputViewExt0.ViewModel,TInputs.AviaLocationSuggestService,directed
TInputs.AviaSuggestInputViewExt0.ViewModel,TInputs.GeoSuggestState,directed
TInputs.AviaSuggestInputViewExt0.ViewModel,TInputs.AviaPassengersSelectionResult,directed
TInputs.AviaSuggestInputViewExt0.ViewModel,TLocalization.TLocalizationStrings,directed
TInputs.AviaSuggestInputViewExt0.ViewModel,TInputs.AviaSuggestModel,directed
TInputs.AviaSuggestInputViewExt0.ViewModel,TAnywhere.Proto,directed
TInputs.AviaSuggestInputViewExt0.ViewModel,TInputs.AviaInputsStateMachine,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewInternalActions,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewInternalActionsExt0,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewInternalActions,TProto.Travel_App_Backend_Api_Urlparser_V1_FallbackAction,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewInternalActions,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewInternalActionsData,directed
TFavorites.FavoritesListsItemViewExt0,TFavorites.FavoritesListsItemViewExt0.Model,directed
TProto.Travel_App_Backend_Api_Promocommon_V1_LoyaltyLevelInfo,TProto.Travel_App_Backend_Api_Promocommon_V1_LoyaltyLevelInfoExt0,directed
TProto.Travel_App_Backend_Api_Promocommon_V1_LoyaltyLevelInfo,TProto.Travel_App_Backend_Api_Promocommon_V1_LoyaltyLevel,directed
TCheckout.GuestSuggestView,TCheckout.GuestSuggestViewExt0,directed
TProtoMappers.HotelCardPlusModel,TAnywhere.Proto,directed
TProto.Travel_App_Backend_Api_Promo_V1_ProfileBanner,TProto.Travel_App_Backend_Api_Promo_V1_ProfileBannerExt0,directed
TInputs.CommonFocusedInputState,TInputs.CommonFocusedInputStateExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GeoLocationStatus,TProto.Travel_App_Backend_Api_Hotels_V1_GeoLocationStatusExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GeoLocationStatus,TProto.Travel_App_Backend_Api_Hotels_V1_GeoLocationStatus,directed
TCheckout.CheckoutFetchService,TLocalization.TLocalizationStrings,directed
TCheckout.CheckoutFetchService,TCheckoutAPI.CheckoutModel,directed
TCheckout.CheckoutFetchService,TCheckoutAPI.OfferRequestModel,directed
TCheckout.CheckoutFetchService,TNetwork.URLRequestFactory,directed
TCheckout.CheckoutFetchService,TCheckoutAPI.EstimateDiscountModel,directed
TCheckout.CheckoutFetchService,TLoyaltyContext.NotificationMapper,directed
TCheckout.CheckoutFetchService,TCheckoutAPI.CreateOrderRequestModel,directed
TCheckout.CheckoutFetchService,TSnackbar.SnackbarStateMachine,directed
TCheckout.CheckoutFetchService,TCheckoutAPI.EstimateDiscountRequestModel,directed
TTravelMap.SearchStateExt1.Effect,TTravelMapAPI.Place,directed
Travel.DeeplinkWaitingViewExt0,Travel.DeeplinkWaitingViewExt0.Status,directed
Travel.DeeplinkWaitingViewExt0,Travel.DeeplinkWaitingViewExt0.Model,directed
TInputs.StubCityQuickInputsNavigator,TInputs.PlaceGuestsSelectionResult,directed
TInputs.StubCityQuickInputsNavigator,TUIUtils.Callbacks,directed
TInputs.StubCityQuickInputsNavigator,TInputs.CommonInputsSuggestItem,directed
Travel.TravelAsset,Travel.TravelAsset.Assets,directed
Travel.TravelAsset,Travel.TravelAsset.ExportedAssets,directed
TAnalytics.ScreenTelemetryTrackerExt0,TAnalytics.ScreenTelemetryTracker,directed
TProto.Travel_App_Backend_Api_Avia_V1_SearchFiltersRspExt0,TProto.Travel_App_Backend_Api_Avia_V1_SearchFiltersRsp,directed
TProto.Travel_App_Backend_Api_Avia_V1_SearchFiltersRspExt0,TProto.Travel_App_Backend_Api_Avia_V1_SearchFiltersRspExt0._StorageClass,directed
TProto.Travel_App_Backend_Api_Travelers_V1_UpdatePassengerReq,TProto.Travel_App_Backend_Api_Travelers_V1_EditablePassenger,directed
TProto.Travel_App_Backend_Api_Travelers_V1_UpdatePassengerReq,TProto.Travel_App_Backend_Api_Travelers_V1_UpdatePassengerReqExt0,directed
TUIComponents.SearchTitledCounterView,TUtils.Clamping,directed
TUIComponents.SearchTitledCounterView,TUIComponents.SearchRoundedStepperView,directed
TProto.Travel_App_Backend_Api_Avia_V1_SearchResultReqExt0,TProto.Travel_App_Backend_Api_Avia_V1_SearchResultReq,directed
TProto.Travel_App_Backend_Api_Hotels_V1_SetReactionRsp,TProto.Travel_App_Backend_Api_Hotels_V1_SetReactionRspExt0,directed
TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortExt0,TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortWeather,directed
TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortExt0,TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortExt0._StorageClass,directed
TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortExt0,TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortAverageWeather,directed
TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortExt0,TProto.Travel_App_Backend_Api_Trips_V1_SeasideResort,directed
TProto.Travel_App_Backend_Api_Hotels_V1_KeyphrasematchExt0,TProto.Travel_App_Backend_Api_Hotels_V1_Keyphrasematch,directed
TAnalytics.MetricEventExt0.HotelDetailsSource,TAnalytics.MetricEvent,directed
TCalendar.PriceItem,TModels.Price,directed
TCalendar.PriceItem,TCalendar.PriceItemExt1,directed
TCalendar.PriceItem,TProtoMappers.CommonProto,directed
TCalendar.PriceItem,TCalendar.PriceItemExt0,directed
TCalendar.PriceItem,TCalendar.PriceItemExt2,directed
THotelDetailsMap.MapGraphExt0,THotelDetailsMap.CompilationListBuilderModel,directed
THotelDetailsMap.MapGraphExt0,THotelDetailsMap.CompilationListService,directed
THotelDetailsMap.MapGraphExt0,THotelDetailsMap.CompilationListStateMachine,directed
THotelDetailsMap.MapGraphExt0,THotelDetailsMap.CompilationListContainer,directed
Travel.AviaFiltersStateMachine,Travel.AviaFiltersStateMachineExt0,directed
Travel.AviaFiltersStateMachine,Travel.AviaFiltersStateMachineExt1,directed
Travel.AviaFiltersStateMachine,Travel.AviaFiltersModel,directed
TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortAverageWeather,TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortAverageWeatherExt0,directed
TProto.Travel_App_Backend_Api_Trips_V1_SeasideResortAverageWeather,TProto.Travel_App_Backend_Api_Common_V1_ImageURL,directed
TravelUITests.NotificationsSettingsScreen,TravelUITests.NotificationsSettingsScreen,directed
TravelUITests.NotificationsSettingsScreen,TravelUITests.NotificationsPermissionsScreen,directed
TravelUITests.NotificationsSettingsScreen,TUITestsHelper.UITestElement,directed
TAviaSnippet.FlightInfoView,TAviaSnippet.FlightInfoSnippetModel,directed
TAviaSnippet.FlightInfoView,TAviaSnippet.AviaTransferDetailsView,directed
TAviaSnippet.FlightInfoView,TAviaSnippet.SnippetTransfer,directed
TravelUnitTests.OrderProcessingTests,Travel.OrderProcessingView_Previews,directed
TGallery.FullscreenGalleryView_Previews,TUIUtils.IdentityViewModifier,directed
TGallery.FullscreenGalleryView_Previews,TGallery.FullscreenGalleryView,directed
TGallery.FullscreenGalleryView_Previews,TSnackbar.SnackbarStateMachine,directed
Travel.HotelMapServiceExt0,THotelDetailsMap.HotelMapStateMachine,directed
TProto.Travel_App_Backend_Api_Hotels_V1_RedirectInfoExt0,TProto.Travel_App_Backend_Api_Hotels_V1_RedirectInfo,directed
Travel.FetchingFailedHandler,Travel.FetchingFailedHandlerExt0,directed
Travel.FetchingFailedHandler,TSnackbar.SnackbarStateMachine,directed
Travel.FetchingFailedHandler,TLocalization.TLocalizationStrings,directed
Travel.FetchingFailedHandler,TSnackbar.SnackbarButton,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageFinalStatus,TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageFinalStatusExt0,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageFinalStatus,TProto.Travel_App_Backend_Api_Commonorder_V1_HappyPageFinalStatus,directed
TTripsAPI.StabTripsNavigator,TTripsAPI.OpenTripMapModel,directed
TTripsAPI.StabTripsNavigator,TTripsAPI.SeasideResortFlagsDetailsModel,directed
TTripsAPI.StabTripsNavigator,TTripsAPI.AviaOnlineCheckIn,directed
TTripsAPI.StabTripsNavigator,TTravelActionSheetAPI.TravelActionSheetButtonModel,directed
TTripsAPI.StabTripsNavigator,TTripsAPI.SkiResortDetailsModel,directed
TTripsAPI.StabTripsNavigator,TTripsAPI.SkiResortMapModel,directed
TTripsAPI.StabTripsNavigator,TAnalytics.Source,directed
TTripsAPI.StabTripsNavigator,TTripsAPI.TripSource,directed
TTripsAPI.StabTripsNavigator,TTripsAPI.HappyPageInitData,directed
TTripsAPI.StabTripsNavigator,TTripsAPI.SeasideResortBingoModel,directed
TUIComponents.HotelInfoViewModel.PriceInfo,TUIComponents.Discount,directed
TProto.Travel_App_Backend_Api_Weekend_V1_ListRoutesResponseExt0,TProto.Travel_App_Backend_Api_Weekend_V1_ListRoutesResponse,directed
TProto.Travel_App_Backend_Api_Weekend_V1_ListRoutesResponseExt0,TProto.Travel_App_Backend_Api_Weekend_V1_OtherRoutes,directed
TProto.Travel_App_Backend_Api_Weekend_V1_ListRoutesResponseExt0,TProto.Travel_App_Backend_Api_Weekend_V1_TaxiRoute,directed
Travel.RootNavigationState.WeekendCityQuickGuestsSelectionSheet,TInputs.PlaceGuestsSelectionResult,directed
TTrips.WidgetTripState,TTripsAPI.TripSmallView,directed
TTrips.WidgetTripState,TTrips.WidgetTripModel,directed
TUIComponents.PresentingGeometryDataExt0,TUIComponents.PresentingGeometryData,directed
TProto.Travel_App_Backend_Api_Hotels_V1_Keyphrasematch,TProto.Travel_App_Backend_Api_Hotels_V1_Keyphrasematch.Fragments,directed
TProto.Travel_App_Backend_Api_Hotels_V1_Keyphrasematch,TProto.Travel_App_Backend_Api_Hotels_V1_Keyphrasematch,directed
TProto.Travel_App_Backend_Api_Hotels_V1_Keyphrasematch,TProto.Travel_App_Backend_Api_Hotels_V1_KeyphrasematchExt0,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ExternalURL,TProto.Travel_App_Backend_Api_Urlparser_V1_ExternalURLExt0,directed
TLocation.LocationStateMachine,TUtils.Loadable,directed
TLocation.LocationStateMachine,TLocation.Location,directed
TLocation.LocationStateMachine,TLocation.LocationStateMachineExt0,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_Trips,TProto.Travel_App_Backend_Api_Urlparser_V1_TripsExt0,directed
TCheckoutAPI.PaymentOptionsModel,TCheckoutAPI.PaymentModel,directed
TProto.Travel_App_Backend_Api_Trips_V1_SkiResortSkipass,TProto.Travel_App_Backend_Api_Trips_V1_SkiResortSkipassExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_ReviewRsp,TProto.Travel_App_Backend_Api_Hotels_V1_ReviewReactionType,directed
TProto.Travel_App_Backend_Api_Hotels_V1_ReviewRsp,TProto.Travel_App_Backend_Api_Hotels_V1_ReviewTripInfo,directed
TProto.Travel_App_Backend_Api_Hotels_V1_ReviewRsp,TProto.Travel_App_Backend_Api_Hotels_V1_ImageReview,directed
TProto.Travel_App_Backend_Api_Hotels_V1_ReviewRsp,TProto.Travel_App_Backend_Api_Hotels_V1_Author,directed
TProto.Travel_App_Backend_Api_Hotels_V1_ReviewRsp,TProto.Travel_App_Backend_Api_Hotels_V1_ReviewRspExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_ReviewRsp,TProto.Travel_App_Backend_Api_Hotels_V1_Moderation,directed
TProto.Travel_App_Backend_Api_Hotels_V1_ReviewRsp,TProto.Travel_App_Backend_Api_Hotels_V1_Keyphrasematch,directed
TravelUITests.Screen,TUITestsHelper.UITestElement,directed
TravelUITests.Screen,TravelUITests.ScreenExt0,directed
TStories.StoriesViewExt0,TStories.StoriesViewExt0.Layout,directed
TProto.Travel_App_Backend_Api_Maprecommendations_V1_SearchObjectsRequestExt0,TProto.Travel_App_Backend_Api_Maprecommendations_V1_SearchObjectsRequest,directed
TTripSummary.UploadNumericStoryService,TNetwork.URLRequestFactory,directed
TTripSummary.UploadNumericStoryService,TSnackbar.SnackbarStateMachine,directed
TTripSummary.UploadNumericStoryService,TTripSummary.NumericStoryViewStateMachine,directed
TTripSummary.UploadNumericStoryService,TMediaManager.MediaManager,directed
TTripSummary.UploadNumericStoryService,TAnywhere.Proto,directed
Travel.ProfileStateExt0.Input,TLoyaltyProgramAPI.LoyaltyProfileBannerViewState,directed
TTripSummary.PermissionsStoryStateExt0,TStore.Message,directed
TTripSummary.PermissionsStoryStateExt0,TTripSummary.PermissionsStoryState,directed
TProto.Travel_App_Backend_Api_Trips_V1_WidgetStatusExt0,TProto.Travel_App_Backend_Api_Trips_V1_ExcursionWidgetStatus,directed
TProto.Travel_App_Backend_Api_Trips_V1_WidgetStatusExt0,TProto.Travel_App_Backend_Api_Trips_V1_HotelWidgetStatus,directed
TProto.Travel_App_Backend_Api_Trips_V1_WidgetStatusExt0,TProto.Travel_App_Backend_Api_Trips_V1_AviaWidgetStatus,directed
TProto.Travel_App_Backend_Api_Trips_V1_WidgetStatusExt0,TProto.Travel_App_Backend_Api_Trips_V1_WidgetStatus,directed
TProto.Travel_App_Backend_Api_Trips_V1_WidgetStatusExt0,TProto.Travel_App_Backend_Api_Trips_V1_BusWidgetStatus,directed
TProto.Travel_App_Backend_Api_Trips_V1_WidgetStatusExt0,TProto.Travel_App_Backend_Api_Trips_V1_TrainWidgetStatus,directed
Travel.SearchButtonViewExt0.Model,TUIUtils.Callbacks,directed
TPlus.PlusGraph,TPlus.PlusSDKSubscriptionHandler,directed
TPlus.PlusGraph,TPlus.PlusGraphExt0,directed
TPlus.PlusGraph,TPlus.YandexCashbackHostAnalyticsHandler,directed
TPlus.PlusGraph,TAccountManagement.AccountManagerGraph,directed
TPlus.PlusGraph,TPlus.PlusStateDidUpdateHandler,directed
TPlus.PlusGraph,TPlus.PlusAuthService,directed
TravelUnitTests.AviaTicketPriceReducerTests,TCalendar.TicketPriceReducer,directed
TInputs.DirectionTabSelectorView_Previews,TAnalytics.StubMetricSender,directed
TInputs.DirectionTabSelectorView_Previews,TUIUtils.IdentityViewModifier,directed
TInputs.DirectionTabSelectorView_Previews,THaptics.StubHapticFeedbackManager,directed
TInputs.DirectionTabSelectorView_Previews,TInputs.DirectionTabSelectorView,directed
Travel.DiscoveryNoInternetContainer_Previews,TUIUtils.IdentityViewModifier,directed
Travel.DiscoveryNoInternetContainer_Previews,Travel.DiscoveryNoInternetContainer,directed
TTrips.BookingsListViewExt0,TTrips.BookingsListViewExt0.Layout,directed
TTrips.BookingsListViewExt0,TTrips.BookingsListViewExt0.Model,directed
TTripSummary.WelcomeStoryViewStateMachine,TTripSummary.WelcomeStoryView,directed
TTripSummary.WelcomeStoryViewStateMachine,TTripSummary.WelcomeStoryViewStateMachineExt0,directed
TLoyaltyProgram.LoyaltyOnboardingViewExt0,TLoyaltyProgram.PlanetTabLevelView,directed
TLoyaltyProgram.LoyaltyOnboardingViewExt0,TLoyaltyProgram.LoyaltyOnboardingViewExt0.Model,directed
TLoyaltyProgram.LoyaltyOnboardingViewExt0,TLoyaltyProgram.BarabanView,directed
TLoyaltyProgram.LoyaltyOnboardingViewExt0,TLoyaltyProgram.LoyaltyLevelProgressBarView,directed
TLoyaltyProgram.LoyaltyOnboardingViewExt0,TLoyaltyProgram.FrameEffect,directed
TravelUITests.BookingsListScreen,TUITestsHelper.UITestElement,directed
TravelUITests.BookingsListScreen,TravelUITests.TripsScreen,directed
